Suburb,Address,Rooms,Propertycount,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Type
259,3042,2,14887.0,600000.0,1,106,736224,3.3,106,2.0,1.0,2.0,0.0,72.0,1970.0,27,-37.8336,144.9882,5,1
259,10067,1,14887.0,523000.0,1,260,736224,3.3,106,1.0,1.0,0.0,0.0,105.0,1940.0,27,-37.8458,145.0034,5,1
259,4568,4,14887.0,2050000.0,4,192,736406,3.3,106,4.0,2.0,1.0,979.0,116.0,1910.0,18,-37.8344,144.9857,5,1
259,11137,1,14887.0,320000.0,4,106,736406,3.3,106,1.0,1.0,0.0,0.0,47.0,1970.0,27,-37.8437,144.9904,5,1
259,1271,2,14887.0,920000.0,1,252,736406,3.3,106,2.0,2.0,0.0,0.0,45.666666666666664,1963.3333333333333,27,-37.84,144.9988,5,1
259,2766,1,14887.0,400000.0,1,260,736133,3.3,106,1.0,1.0,1.0,0.0,45.0,1960.0,27,-37.8355,144.9884,5,1
259,12576,1,14887.0,612000.0,1,260,736133,3.3,106,1.0,1.0,1.0,607.0,37.0,1938.0,27,-37.8328,144.9866,5,1
259,5564,1,14887.0,567500.0,1,260,736287,3.3,106,1.0,1.0,1.0,0.0,56.0,1970.0,18,-37.8368,144.9848,5,1
259,7155,1,14887.0,540000.0,1,260,736106,3.3,106,1.0,1.0,1.0,480.0,53.0,1930.0,18,-37.8356,144.9767,5,1
259,5347,2,14887.0,803000.0,1,260,736106,3.3,106,2.0,1.0,1.0,0.0,130.0,1973.0,27,-37.8374,144.9903,5,1
259,5891,1,14887.0,367000.0,1,260,736106,3.3,106,1.0,1.0,0.0,0.0,42.0,1950.0,27,-37.8406,145.0035,5,1
259,3978,2,14887.0,500000.0,4,2,736198,3.3,106,2.0,1.0,1.0,0.0,73.0,1980.0,27,-37.835,145.0002,5,1
259,919,1,14887.0,310000.0,3,260,736077,3.3,106,1.0,1.0,1.0,0.0,37.0,1970.0,18,-37.8319,144.9876,5,1
259,11925,1,14887.0,410000.0,1,260,736231,3.3,106,1.0,1.0,0.0,0.0,48.0,1960.0,27,-37.8427,145.0006,5,1
259,5156,2,14887.0,840000.0,1,19,736385,3.3,106,2.0,2.0,1.0,0.0,92.0,2002.0,27,-37.8361,144.9966,5,1
259,2029,2,14887.0,635000.0,1,19,736385,3.3,106,2.0,1.0,1.0,855.0,121.0,1987.5,27,-37.8336,144.9882,5,1
259,8813,2,14887.0,680500.0,1,251,736385,3.3,106,2.0,1.0,1.0,0.0,70.0,1970.0,27,-37.836999999999996,144.9907,5,1
259,3397,1,14887.0,280000.0,0,135,736385,3.3,106,1.0,1.0,0.0,0.0,35.0,1910.0,27,-37.8423,144.997,5,1
259,12575,2,14887.0,613000.0,1,260,736171,3.3,106,2.0,1.0,1.0,0.0,48.5,1900.0,27,-37.838,145.0011,5,1
259,8975,2,14887.0,520000.0,3,260,736171,3.3,106,2.0,1.0,1.0,0.0,62.0,1890.0,18,-37.8323,144.9876,5,1
259,10292,2,14887.0,827000.0,1,260,736171,3.3,106,2.0,2.0,2.0,17200.0,69.33333333333333,2000.0,27,-37.8361,144.9966,5,1
259,12001,1,14887.0,510000.0,3,260,736142,3.3,106,1.0,1.0,1.0,0.0,76.66666666666667,2000.0,27,-37.8361,144.9966,5,1
259,2426,2,14887.0,480000.0,1,196,736142,3.3,106,2.0,1.0,1.0,0.0,61.0,1965.0,27,-37.8337,144.9886,5,1
259,556,2,14887.0,660000.0,1,260,736142,3.3,106,2.0,1.0,1.0,0.0,96.4,1967.5,27,-37.8414,145.0043,5,1
259,11048,2,14887.0,470000.0,4,106,736295,3.3,106,2.0,1.0,1.0,0.0,131.8,1970.0,27,-37.845,145.0001,5,1
259,1641,2,14887.0,621500.0,1,260,736295,3.3,106,2.0,1.0,1.0,0.0,167.2,1935.0,27,-37.835,144.9905,5,1
259,7167,1,14887.0,410000.0,1,23,736112,3.3,106,1.0,1.0,1.0,0.0,120.4,1943.5,27,-37.8337,144.9886,5,1
259,13143,1,14887.0,260800.0,1,251,736112,3.3,106,2.0,1.0,0.0,0.0,103.2,1960.0,18,-37.8437,144.9852,5,1
259,13103,2,14887.0,826000.0,1,106,736204,3.3,106,2.0,1.0,1.0,0.0,79.0,1970.0,18,-37.8342,144.9842,5,1
259,4610,2,14887.0,910000.0,1,251,736204,3.3,106,2.0,0.0,0.0,0.0,102.0,1976.6666666666667,18,-37.8357,144.9859,5,1
259,12579,2,14887.0,505000.0,1,117,736175,3.3,106,2.0,1.0,1.0,0.0,72.0,1969.0,27,-37.8453,145.0012,5,1
259,7450,1,14887.0,330000.0,0,63,736175,3.3,106,2.0,1.0,1.0,0.0,83.33333333333333,2011.0,27,-37.8421,144.9978,5,1
259,1659,1,14887.0,687000.0,1,111,736175,3.3,106,2.0,1.0,2.0,0.0,94.66666666666667,2002.0,27,-37.8352,144.9922,5,1
260,9167,3,8400.0,720000.0,1,234,736210,1.2,3,3.0,1.0,1.0,0.0,106.0,1993.0,18,-37.8235,144.9655,5,1
260,12036,1,8400.0,385500.0,1,117,736392,1.2,3,1.0,1.0,1.0,1826.0,110.0,2010.0,18,-37.8301,144.9697,5,1
260,13164,3,8400.0,868000.0,3,85,736119,1.2,3,3.0,2.0,1.0,0.0,114.0,1995.0,18,-37.8267,144.9687,5,1
260,8898,2,8400.0,590000.0,1,135,736119,1.2,3,2.0,1.0,1.0,0.0,75.0,1999.0,18,-37.8235,144.9655,5,1
260,6582,2,8400.0,530000.0,4,85,736119,1.2,3,2.0,1.0,1.0,0.0,84.0,2003.0,18,-37.8246,144.9632,5,1
260,13238,2,8400.0,650000.0,4,135,736182,1.2,3,2.0,2.0,1.0,0.0,110.0,2000.0,18,-37.8273,144.9556,5,1
260,11174,4,8400.0,990000.0,1,196,736091,1.2,3,4.0,3.0,1.0,0.0,172.0,1995.0,18,-37.8267,144.9687,5,1
260,4965,2,8400.0,623000.0,1,41,736091,1.2,3,2.0,1.0,1.0,0.0,136.0,1995.0,18,-37.828,144.9683,5,1
260,3332,2,8400.0,592500.0,1,196,736091,1.2,3,2.0,2.0,1.0,0.0,100.0,2000.0,18,-37.8227,144.9664,5,1
260,5207,2,8400.0,600000.0,1,85,736275,1.2,3,2.0,2.0,1.0,0.0,99.0,1995.0,18,-37.828,144.9683,5,1
260,3586,2,8400.0,485000.0,0,63,736217,1.2,3,2.0,1.0,1.0,2121.0,84.5,2013.0,18,-37.8295,144.9692,5,1
260,7483,1,8400.0,455000.0,1,85,736371,1.2,3,1.0,1.0,0.0,760.0,70.0,2007.0,18,-37.8228,144.9661,5,1
260,3069,2,8400.0,569000.0,1,132,736399,1.2,3,2.0,2.0,1.0,3878.0,105.33333333333334,2012.0,18,-37.8255,144.9665,5,1
260,11182,4,8400.0,1250000.0,1,111,736280,1.2,3,4.0,3.0,1.0,0.0,176.0,2000.0,18,-37.8267,144.9687,5,1
260,13198,2,8400.0,430000.0,0,63,736280,1.2,3,2.0,2.0,0.0,2295.0,136.33333333333334,2014.0,18,-37.8256,144.9622,5,1
260,9083,1,8400.0,480000.0,4,85,736098,1.2,3,1.0,1.0,1.0,3878.0,96.66666666666667,2012.0,18,-37.8255,144.9665,5,1
260,2156,1,8400.0,425000.0,4,85,736070,1.2,3,1.0,1.0,1.0,0.0,57.0,2004.0,18,-37.8245,144.9622,5,1
260,11846,3,8400.0,740000.0,4,85,736161,1.2,3,3.0,2.0,1.0,0.0,105.0,1994.0,26,-37.828,144.9683,5,1
260,12681,2,8400.0,580000.0,4,249,736406,1.2,3,2.0,1.0,1.0,0.0,95.66666666666667,2010.0,18,-37.8226,144.9667,5,1
260,4871,2,8400.0,660000.0,1,192,736287,1.2,3,2.0,1.0,1.0,0.0,77.0,2000.0,18,-37.8288,144.9679,5,1
260,11246,2,8400.0,622500.0,1,260,736106,1.2,3,2.0,2.0,1.0,2955.0,67.0,2013.0,18,-37.8299,144.9679,5,1
260,5133,2,8400.0,690000.0,1,85,736077,1.2,3,2.0,3.0,1.0,0.0,70.0,2013.0,18,-37.8295,144.9692,5,1
260,7821,2,8400.0,800000.0,0,135,736231,1.2,3,2.0,2.0,2.0,0.0,73.0,2014.0,18,-37.8229,144.9612,5,1
260,12107,2,8400.0,540000.0,1,63,736231,1.2,3,2.0,2.0,1.0,0.0,93.0,1994.0,18,-37.821999999999996,144.9637,5,1
260,12180,1,8400.0,370000.0,4,63,736175,1.2,3,1.0,1.0,1.0,546.0,51.0,2000.0,18,-37.8274,144.9587,5,1
260,11312,3,8400.0,720000.0,4,234,736175,1.2,3,3.0,2.0,1.0,0.0,112.0,1975.0,18,-37.8273,144.9685,5,1
266,408,2,13240.0,509000.0,1,260,736210,6.1,142,2.0,1.0,1.0,0.0,104.0,1975.0,26,-37.8679,144.9813,5,1
266,7572,1,13240.0,380000.0,0,140,736210,6.1,142,1.0,1.0,1.0,0.0,50.0,1960.0,26,-37.8656,144.9782,5,1
266,872,2,13240.0,430000.0,1,255,736301,6.1,142,2.0,1.0,1.0,0.0,71.0,1970.0,26,-37.8675,144.9851,5,1
266,12542,2,13240.0,640000.0,1,260,736301,6.1,142,2.0,1.0,1.0,1055.0,68.5,1950.0,26,-37.8715,144.9827,5,1
266,10053,2,13240.0,602000.0,1,252,736301,6.1,142,2.0,1.0,0.0,0.0,66.0,1930.0,26,-37.8707,144.9765,5,1
266,7815,2,13240.0,575000.0,3,260,736301,6.1,142,2.0,1.0,1.0,0.0,75.0,1970.0,26,-37.8573,144.9825,5,1
266,1189,2,13240.0,495000.0,0,32,736392,6.1,142,2.0,1.0,1.0,0.0,74.0,1970.0,26,-37.8616,144.9907,5,1
266,1157,2,13240.0,500000.0,1,252,736392,6.1,142,2.0,1.0,1.0,5530.0,70.0,2001.0,26,-37.859,144.9767,5,1
266,6188,2,13240.0,530000.0,0,32,736392,6.1,142,2.0,1.0,1.0,6186.0,96.5,1958.0,26,-37.8656,144.9782,5,1
266,7135,3,13240.0,1500000.0,4,40,736392,6.1,142,3.0,1.0,1.0,1669.0,176.0,1920.0,26,-37.8646,144.9786,5,1
266,826,1,13240.0,500000.0,3,23,736392,6.1,142,1.0,1.0,1.0,2335.0,58.0,2002.0,26,-37.8571,144.987,5,1
266,1180,2,13240.0,685000.0,1,85,736392,6.1,142,2.0,2.0,2.0,0.0,102.0,1999.0,26,-37.8568,144.9873,5,1
266,7686,1,13240.0,380000.0,1,249,736119,6.1,142,1.0,1.0,1.0,2879.0,49.0,1967.0,26,-37.863,144.9747,5,1
266,4856,2,13240.0,465000.0,1,135,736119,6.1,142,2.0,1.0,1.0,0.0,82.0,1960.0,26,-37.8676,144.9834,5,1
266,11845,3,13240.0,616000.0,1,181,736119,6.1,142,2.0,2.0,2.0,0.0,115.0,1995.0,26,-37.8573,144.9825,5,1
266,3795,3,13240.0,610000.0,1,260,736091,6.1,142,3.0,1.0,2.0,7170.0,73.66666666666666,1997.0,26,-37.861,144.9915,5,1
266,2768,1,13240.0,400000.0,4,82,736091,6.1,142,1.0,1.0,1.0,0.0,53.0,1998.0,26,-37.8605,144.9769,5,1
266,5122,1,13240.0,450000.0,3,140,736091,6.1,142,1.0,1.0,1.0,0.0,47.0,2003.5,26,-37.8571,144.987,5,1
266,8799,1,13240.0,451000.0,1,140,736275,6.1,142,1.0,1.0,1.0,0.0,41.0,2009.0,26,-37.8731,144.9799,5,1
266,11125,2,13240.0,455000.0,1,66,736275,6.1,142,2.0,1.0,1.0,0.0,141.66666666666666,1999.6666666666667,26,-37.8619,144.9802,5,1
266,12525,2,13240.0,487500.0,1,181,736245,6.1,142,2.0,1.0,2.0,1676.0,100.33333333333333,1997.3333333333333,26,-37.8585,144.9852,5,1
266,6194,1,13240.0,459000.0,3,82,736245,6.1,142,1.0,1.0,1.0,0.0,59.0,1995.0,26,-37.8568,144.9873,5,1
266,10186,1,13240.0,395000.0,3,32,736217,6.1,142,1.0,1.0,1.0,1286.0,57.666666666666664,1975.0,26,-37.8621,144.9823,5,1
266,13083,2,13240.0,560000.0,1,207,736217,6.1,142,2.0,1.0,2.0,1676.0,56.333333333333336,1962.5,26,-37.8585,144.9852,5,1
266,7025,2,13240.0,520000.0,0,135,736217,6.1,142,2.0,1.0,1.0,1034.0,55.0,1950.0,26,-37.8717,144.9829,5,1
266,6059,2,13240.0,542500.0,0,140,736217,6.1,142,2.0,1.0,1.0,0.0,49.0,1914.0,26,-37.8568,144.9873,5,1
266,10078,1,13240.0,370500.0,1,260,736308,6.1,142,1.0,1.0,1.0,0.0,46.0,1960.0,26,-37.8722,144.9805,5,1
266,6189,1,13240.0,385000.0,0,260,736308,6.1,142,1.0,1.0,1.0,0.0,53.0,2005.0,26,-37.8614,144.9741,5,1
266,5387,1,13240.0,475000.0,3,32,736371,6.1,142,1.0,1.0,1.0,0.0,97.5,1989.5,26,-37.8605,144.9834,5,1
266,2049,2,13240.0,390000.0,4,32,736371,6.1,142,2.0,1.0,1.0,0.0,73.0,2000.0,26,-37.859,144.9767,5,1
266,1615,1,13240.0,500000.0,4,32,736371,6.1,142,1.0,1.0,1.0,0.0,57.0,2001.0,26,-37.8668,144.9801,5,1
266,8184,2,13240.0,571000.0,1,249,736127,6.1,142,2.0,1.0,1.0,7458.0,78.5,2000.6666666666667,26,-37.8591,144.97899999999996,5,1
266,10050,2,13240.0,690000.0,4,260,736127,6.1,142,2.0,1.0,0.0,0.0,100.0,2000.3333333333333,26,-37.8579,144.981,5,1
266,5143,1,13240.0,430000.0,3,32,736280,6.1,142,1.0,1.0,1.0,1409.0,63.0,2000.0,26,-37.8661,144.9772,5,1
266,6930,1,13240.0,420000.0,3,252,736280,6.1,142,1.0,1.0,0.0,954.0,53.0,1945.0,26,-37.8612,144.9804,5,1
266,6058,1,13240.0,392000.0,1,260,736280,6.1,142,1.0,1.0,1.0,0.0,43.0,2002.0,26,-37.8599,144.9766,5,1
266,6987,2,13240.0,570000.0,1,181,736280,6.1,142,2.0,1.0,1.0,628.0,136.0,1960.0,26,-37.8681,144.9844,5,1
266,7435,2,13240.0,540000.0,3,140,736189,6.1,142,2.0,1.0,1.0,0.0,70.0,2003.0,26,-37.8653,144.9824,5,1
266,2753,2,13240.0,475000.0,3,140,736189,6.1,142,2.0,1.0,1.0,0.0,83.0,1970.0,26,-37.8604,144.9817,5,1
266,7476,1,13240.0,335000.0,3,252,736189,6.1,142,1.0,1.0,0.0,0.0,76.5,2013.0,26,-37.8682,144.9782,5,1
266,5117,2,13240.0,570000.0,0,32,736098,6.1,142,2.0,2.0,1.0,0.0,70.0,2000.0,26,-37.8709,144.9807,5,1
266,5146,2,13240.0,561000.0,1,260,736098,6.1,142,2.0,1.0,1.0,0.0,67.5,1985.0,26,-37.8653,144.9824,5,1
266,8781,2,13240.0,400000.0,0,23,736098,6.1,142,2.0,1.0,1.0,0.0,65.0,1970.0,26,-37.8619,144.976,5,1
266,5346,1,13240.0,330000.0,2,260,736252,6.1,142,1.0,1.0,1.0,653.0,103.0,1970.0,26,-37.8642,144.9814,5,1
266,7156,2,13240.0,503500.0,1,32,736070,6.1,142,2.0,1.0,1.0,683.0,72.0,1940.0,26,-37.8594,144.9828,5,1
266,8906,2,13240.0,580000.0,0,140,736070,6.1,142,2.0,1.0,0.0,0.0,95.0,1930.0,26,-37.8617,144.9796,5,1
266,3567,1,13240.0,360000.0,1,140,736161,6.1,142,1.0,1.0,1.0,0.0,130.0,1971.5,26,-37.8627,144.9912,5,1
266,9183,1,13240.0,320000.0,4,117,736161,6.1,142,1.0,2.0,1.0,0.0,165.0,2013.0,26,-37.8587,144.9797,5,1
266,4831,2,13240.0,481000.0,1,82,736161,6.1,142,2.0,1.0,1.0,0.0,61.0,1966.0,26,-37.8596,144.9889,5,1
266,5165,1,13240.0,400000.0,4,249,736406,6.1,142,1.0,1.0,1.0,0.0,52.0,2012.0,26,-37.8676,144.9901,5,1
266,8805,2,13240.0,582000.0,1,82,736406,6.1,142,2.0,1.0,0.0,0.0,50.5,1955.0,26,-37.8619,144.9771,5,1
266,11871,1,13240.0,1210000.0,0,32,736406,6.1,142,1.0,1.0,1.0,0.0,49.0,1970.0,26,-37.8716,144.9828,5,1
266,8188,1,13240.0,366000.0,1,260,736406,6.1,142,1.0,1.0,0.0,0.0,58.8,1939.0,26,-37.8706,144.9821,5,1
266,543,2,13240.0,640000.0,1,82,736406,6.1,142,2.0,1.0,1.0,0.0,88.2,1973.3333333333333,26,-37.8635,144.9857,5,1
266,11847,2,13240.0,785000.0,0,140,736133,6.1,142,2.0,2.0,2.0,0.0,98.0,2006.0,26,-37.8647,144.9819,5,1
266,11092,1,13240.0,450000.0,3,32,736133,6.1,142,1.0,1.0,1.0,0.0,61.0,2009.0,26,-37.8731,144.9799,5,1
266,4461,2,13240.0,650000.0,0,45,736133,6.1,142,2.0,1.0,0.0,822.0,70.0,1930.0,26,-37.8585,144.9854,5,1
266,10151,2,13240.0,431000.0,1,140,736133,6.1,142,2.0,1.0,1.0,0.0,71.0,1940.0,26,-37.8665,144.9833,5,1
266,8795,2,13240.0,385000.0,4,91,736133,6.1,142,2.0,1.0,1.0,0.0,46.0,1970.0,26,-37.8648,144.9783,5,1
266,1292,2,13240.0,575000.0,1,32,736133,6.1,142,2.0,2.0,1.0,0.0,78.0,2013.0,26,-37.8562,144.9844,5,1
266,10154,2,13240.0,757500.0,1,82,736287,6.1,142,2.0,1.0,1.0,0.0,136.5,1984.75,26,-37.865,144.9761,5,1
266,8928,2,13240.0,535000.0,0,140,736287,6.1,142,2.0,1.0,1.0,0.0,195.0,1956.5,26,-37.861,144.9891,5,1
266,8791,2,13240.0,610000.0,0,260,736287,6.1,142,2.0,1.0,1.0,0.0,253.5,1928.25,26,-37.8722,144.98,5,1
266,10343,2,13240.0,610000.0,1,249,736106,6.1,142,2.0,1.0,1.0,1211.0,271.6666666666667,1970.0,26,-37.8644,144.9741,5,1
266,2440,1,13240.0,420000.0,1,41,736106,6.1,142,1.0,1.0,1.0,0.0,231.33333333333331,1979.0,26,-37.8674,144.9839,5,1
266,375,1,13240.0,360000.0,1,82,736198,6.1,142,1.0,1.0,1.0,400.0,150.66666666666666,1997.0,26,-37.859,144.9792,5,1
266,10049,2,13240.0,450000.0,4,260,736198,6.1,142,2.0,1.0,1.0,841.0,110.33333333333331,2006.0,26,-37.8612,144.985,5,1
266,10146,2,13240.0,535000.0,1,85,736077,6.1,142,2.0,1.0,1.0,0.0,70.0,1930.0,26,-37.8614,144.9793,5,1
266,11247,2,13240.0,565000.0,4,70,736231,6.1,142,2.0,2.0,1.0,0.0,76.0,2013.0,26,-37.8562,144.9844,5,1
266,13081,1,13240.0,452000.0,1,192,736385,6.1,142,1.0,1.0,1.0,0.0,69.5,1996.5,26,-37.8631,144.9749,5,1
266,5352,2,13240.0,520000.0,0,249,736385,6.1,142,2.0,1.0,1.0,1235.0,63.0,1980.0,26,-37.8645,144.9749,5,1
266,3049,2,13240.0,482300.0,1,111,736385,6.1,142,2.0,1.0,0.0,0.0,85.5,1950.0,26,-37.8735,144.9798,5,1
266,388,2,13240.0,902000.0,1,135,736385,6.1,142,2.0,1.0,0.0,0.0,108.0,1920.0,26,-37.8681,144.9894,5,1
266,10342,3,13240.0,1600000.0,0,111,736385,6.1,142,3.0,2.0,2.0,0.0,3.0,1850.0,26,-37.8584,144.9802,5,1
266,7429,2,13240.0,750000.0,3,249,736171,6.1,142,2.0,2.0,1.0,0.0,105.0,2009.0,26,-37.8686,144.9812,5,1
266,7583,2,13240.0,470000.0,4,104,736171,6.1,142,2.0,1.0,1.0,0.0,191.0,1948.0,26,-37.8562,144.9844,5,1
266,715,2,13240.0,400000.0,4,140,736142,6.1,142,2.0,1.0,1.0,797.0,67.0,1970.0,26,-37.8642,144.9793,5,1
266,5348,2,13240.0,500000.0,3,249,736295,6.1,142,2.0,2.0,2.0,0.0,104.0,2000.0,26,-37.859,144.9767,5,1
266,8894,2,13240.0,760000.0,1,255,736295,6.1,142,2.0,1.0,0.0,0.0,95.0,1930.0,26,-37.8718,144.9776,5,1
266,3782,3,13240.0,720000.0,3,252,736295,6.1,142,3.0,1.0,1.0,0.0,97.33333333333333,1951.6666666666667,26,-37.8612,144.985,5,1
266,2441,1,13240.0,461000.0,3,140,736295,6.1,142,1.0,1.0,1.0,0.0,99.66666666666667,1973.3333333333333,26,-37.8571,144.987,5,1
266,10182,2,13240.0,580000.0,0,140,736295,6.1,142,2.0,1.0,1.0,1155.0,102.0,1995.0,26,-37.8568,144.9873,5,1
266,4918,2,13240.0,700000.0,1,249,736112,6.1,142,2.0,1.0,1.0,0.0,82.5,2001.5,26,-37.8626,144.9818,5,1
266,9677,2,13240.0,430000.0,3,41,736112,6.1,142,2.0,1.0,1.0,0.0,63.0,2008.0,26,-37.859,144.9767,5,1
266,746,2,13240.0,1100000.0,1,85,736112,6.1,142,2.0,1.0,2.0,1458.0,141.0,1920.0,26,-37.8695,144.9763,5,1
266,12240,1,13240.0,400000.0,1,181,736204,6.1,142,1.0,1.0,1.0,0.0,93.0,1997.5,26,-37.8591,144.97899999999996,5,1
266,1110,1,13240.0,435000.0,3,32,736204,6.1,142,1.0,1.0,1.0,0.0,69.0,1995.0,26,-37.8573,144.9825,5,1
266,1176,2,13240.0,648000.0,1,161,736175,6.1,142,2.0,1.0,1.0,1208.0,57.5,1977.5,26,-37.861,144.9891,5,1
266,6187,1,13240.0,354000.0,1,140,736175,6.1,142,1.0,1.0,1.0,1659.0,46.0,1960.0,26,-37.8699,144.9764,5,1
266,11877,2,13240.0,550000.0,4,23,736175,6.1,142,2.0,1.0,1.0,1357.0,65.14285714285714,1962.0,26,-37.8601,144.9898,5,1
266,8970,1,13240.0,475000.0,1,82,736175,6.1,142,1.0,1.0,1.0,0.0,84.28571428571428,1964.0,26,-37.8569,144.9885,5,1
270,329,2,3755.0,260000.0,0,67,736210,12.6,12,2.0,1.0,1.0,79.0,173.6,1944.0,3,-37.7952,144.8262,6,1
270,11597,2,3755.0,470000.0,1,16,736275,12.6,12,2.0,1.0,1.0,234.0,112.5,1969.6666666666667,3,-37.7895,144.8385,6,1
270,390,3,3755.0,490000.0,1,16,736308,12.6,12,3.0,1.0,1.0,301.0,115.0,1950.0,3,-37.7793,144.8427,6,1
270,249,2,3755.0,425500.0,3,16,736252,12.6,12,2.0,1.0,0.0,153.0,72.0,1970.0,3,-37.7912,144.8439,6,1
270,3368,2,3755.0,550000.0,3,104,736287,12.6,12,2.0,1.0,1.0,0.0,140.5,1965.0,3,-37.7922,144.8283,6,1
271,4943,2,4217.0,315000.0,0,67,736245,13.3,12,2.0,1.0,1.0,14.0,136.2,1984.0,3,-37.7756,144.8345,6,1
272,4326,3,6763.0,545000.0,1,16,736308,13.5,12,3.0,2.0,1.0,240.0,131.0,2011.0,3,-37.7891,144.8152,6,1
272,6981,2,6763.0,350000.0,1,20,736231,13.5,12,2.0,1.0,1.0,235.0,80.0,1990.0,3,-37.7847,144.8146,6,1
273,4575,3,5457.0,930000.0,1,73,735998,11.2,95,3.0,2.0,2.0,252.0,115.75,1992.0,29,-37.8344,145.1114,5,1
273,11117,2,5457.0,640000.0,4,106,736392,11.2,95,2.0,1.0,1.0,0.0,76.0,1970.0,29,-37.8356,145.1029,5,1
273,4495,2,5457.0,745000.0,1,106,736392,11.2,95,2.0,1.0,1.0,161.0,110.66666666666666,1956.6666666666667,29,-37.8327,145.106,5,1
273,3784,3,5457.0,736000.0,1,16,736091,11.2,95,3.0,1.0,2.0,195.0,270.0,1940.0,29,-37.8287,145.1022,5,1
273,7011,2,5457.0,770000.0,1,73,736275,11.2,95,2.0,1.0,1.0,156.0,268.0,1960.0,2,-37.8275,145.0919,5,1
273,483,2,5457.0,760000.0,1,161,736245,11.2,95,2.0,1.0,1.0,681.0,80.0,1968.0,2,-37.8159,145.091,5,1
273,3044,3,5457.0,880000.0,1,73,736371,11.2,95,3.0,1.0,2.0,217.0,110.0,1970.0,29,-37.8287,145.1014,5,1
273,603,2,5457.0,805000.0,1,260,736189,11.2,95,2.0,1.0,2.0,297.0,214.5,1950.5,2,-37.8255,145.092,5,1
273,4560,2,5457.0,610000.0,0,135,736252,11.2,95,2.0,1.0,1.0,102.0,78.0,1970.0,29,-37.8288,145.1048,5,1
273,7104,2,5457.0,831000.0,1,161,736252,11.2,95,2.0,1.0,1.0,982.0,163.6,1914.0,2,-37.8203,145.0955,5,1
273,10090,2,5457.0,550000.0,3,106,736070,11.2,95,2.0,1.0,1.0,174.0,249.2,1959.0,29,-37.8291,145.1015,5,1
273,4358,2,5457.0,823000.0,1,73,736224,11.2,95,2.0,1.0,2.0,165.0,127.33333333333333,1970.0,2,-37.821999999999996,145.0989,5,1
273,11971,2,5457.0,600000.0,0,161,736224,11.2,95,2.0,1.0,1.0,101.0,105.0,1975.0,2,-37.8263,145.0962,5,1
273,767,2,5457.0,620000.0,1,73,736287,11.2,95,2.0,1.0,1.0,96.0,181.57142857142856,1955.0,2,-37.8305,145.0961,5,1
273,10144,2,5457.0,562500.0,1,106,736287,11.2,95,2.0,1.0,0.0,0.0,200.71428571428572,1950.0,2,-37.8138,145.0879,5,1
273,8886,2,5457.0,656000.0,1,73,736106,11.2,95,1.0,1.0,1.0,951.0,76.0,1970.0,2,-37.8261,145.0902,5,1
273,7057,2,5457.0,899000.0,1,161,736385,11.2,95,2.0,1.0,1.0,226.0,230.33333333333334,1980.0,29,-37.8327,145.1019,5,1
273,11130,2,5457.0,520000.0,1,255,736142,11.2,95,2.0,1.0,1.0,0.0,172.66666666666666,1941.6666666666667,2,-37.8138,145.0879,5,1
273,4561,2,5457.0,600000.0,4,161,736295,11.2,95,2.0,1.0,2.0,124.0,80.0,1985.0,2,-37.8159,145.0902,5,1
273,240,2,5457.0,813000.0,1,73,735991,11.2,95,2.0,1.0,2.0,108.0,169.5,1923.3333333333333,29,-37.8276,145.1023,5,1
273,7172,2,5457.0,778500.0,1,161,736112,11.2,95,2.0,1.0,1.0,170.0,78.0,1960.0,2,-37.8186,145.0892,5,1
273,4818,2,5457.0,694000.0,1,161,736204,11.2,95,3.0,1.0,1.0,0.0,149.5,1969.0,2,-37.8174,145.0893,5,1
279,4609,3,5420.0,641000.0,1,106,736119,13.8,82,3.0,1.0,2.0,349.0,141.66666666666666,1963.3333333333333,15,-37.7694,145.1082,0,1
279,4604,3,5420.0,725000.0,1,16,736133,13.8,82,3.0,1.0,1.0,465.0,105.0,1975.0,15,-37.7549,145.1185,0,1
279,8874,3,5420.0,755000.0,1,16,736385,13.8,82,3.0,1.0,2.0,265.0,167.0,1980.0,15,-37.7705,145.1152,0,1
282,4643,3,8870.0,510000.0,4,106,736210,6.5,56,3.0,1.0,1.0,0.0,116.0,1966.6666666666667,6,-37.7591,145.0211,2,1
282,8941,2,8870.0,470000.0,1,106,736301,6.5,56,2.0,1.0,1.0,0.0,95.0,1970.0,6,-37.7561,145.0067,2,1
282,1113,2,8870.0,435000.0,0,90,736301,6.5,56,2.0,1.0,1.0,1054.0,74.0,1940.0,6,-37.7622,144.9953,2,1
282,4824,1,8870.0,517500.0,1,90,736301,6.5,56,1.0,1.0,0.0,0.0,53.0,1910.0,6,-37.762,144.996,2,1
282,9055,1,8870.0,370000.0,4,106,736301,6.5,56,1.0,1.0,1.0,0.0,62.0,1999.0,6,-37.7634,145.02100000000004,2,1
282,11185,1,8870.0,270000.0,0,155,736275,6.5,56,1.0,1.0,1.0,0.0,33.0,1970.0,6,-37.7581,144.9944,2,1
282,11024,1,8870.0,260000.0,4,73,736217,6.5,56,1.0,1.0,1.0,0.0,38.0,1970.0,6,-37.7574,144.9907,2,1
