Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
305,6115,3,0,1270000.0,1,251,736287,8.0,9,3.0,1.0,2.0,470.0,167.0,1946.0,10,-37.8587,144.8871,6,6380.0
305,5836,4,0,1172000.0,1,239,736287,8.0,9,4.0,2.0,2.0,344.0,206.33333333333334,1938.0,10,-37.8617,144.8799,6,6380.0
305,3604,3,0,1360000.0,1,222,736106,8.0,9,3.0,1.0,1.0,477.0,245.66666666666669,1930.0,10,-37.8516,144.8949,6,6380.0
305,1280,4,0,2050000.0,1,222,736106,8.0,9,4.0,2.0,2.0,648.0,285.0,2011.0,10,-37.8601,144.8879,6,6380.0
305,1793,3,0,975000.0,0,222,736106,8.0,9,3.0,2.0,2.0,289.0,158.0,1955.5,10,-37.8593,144.8881,6,6380.0
305,7725,3,0,1310000.0,1,222,736231,8.0,9,3.0,2.0,1.0,185.0,139.0,1900.0,10,-37.8664,144.9072,6,6380.0
305,1301,4,1,830000.0,3,86,736231,8.0,9,4.0,1.0,2.0,0.0,100.0,1935.0,10,-37.8519,144.8968,6,6380.0
305,11033,2,2,491500.0,1,192,736231,8.0,9,2.0,1.0,1.0,0.0,61.0,1970.0,10,-37.8563,144.8995,6,6380.0
305,4714,2,2,547500.0,3,85,736231,8.0,9,2.0,1.0,1.0,0.0,60.0,1980.0,10,-37.8612,144.8971,6,6380.0
305,9842,3,1,965000.0,1,222,736385,8.0,9,3.0,2.0,1.0,151.0,148.0,1956.6666666666667,10,-37.8666,144.9058,6,6380.0
305,6215,3,0,1262000.0,1,251,736385,8.0,9,3.0,2.0,2.0,204.0,116.5,1933.3333333333333,10,-37.8551,144.8959,6,6380.0
305,12233,3,0,1210000.0,1,251,736385,8.0,9,3.0,1.0,0.0,249.0,85.0,1910.0,10,-37.86,144.895,6,6380.0
305,13169,2,2,412000.0,3,251,736385,8.0,9,2.0,1.0,1.0,0.0,65.0,1980.0,10,-37.8586,144.8937,6,6380.0
305,12697,2,0,1337500.0,3,194,736385,8.0,9,2.0,1.0,0.0,297.0,109.0,1990.0,10,-37.8645,144.8977,6,6380.0
305,3852,2,0,811000.0,1,192,736385,8.0,9,2.0,1.0,2.0,183.0,153.0,2000.0,10,-37.8555,144.8952,6,6380.0
305,10265,4,0,1630000.0,1,85,736385,8.0,9,4.0,2.0,2.0,265.0,197.0,2010.0,10,-37.8656,144.9039,6,6380.0
305,5820,2,0,920000.0,1,104,736171,8.0,9,2.0,1.0,1.0,307.0,177.66666666666666,1993.5,10,-37.855,144.8985,6,6380.0
305,3363,3,0,960000.0,3,86,736142,8.0,9,3.0,2.0,1.0,189.0,158.33333333333334,1977.0,10,-37.8605,144.8998,6,6380.0
305,1816,3,0,1482500.0,1,222,736142,8.0,9,3.0,2.0,1.0,506.0,139.0,1910.0,10,-37.8592,144.888,6,6380.0
305,3918,4,0,1300000.0,0,222,736142,8.0,9,4.0,2.0,2.0,369.0,250.0,1980.0,10,-37.8576,144.8992,6,6380.0
305,2534,4,0,2255000.0,1,194,736295,8.0,9,4.0,1.0,3.0,765.0,257.0,1880.0,10,-37.8621,144.8999,6,6380.0
305,5736,4,0,1860000.0,1,222,736295,8.0,9,4.0,2.0,0.0,199.0,242.0,1948.0,10,-37.8615,144.9023,6,6380.0
305,11548,3,0,1710000.0,3,192,736295,8.0,9,3.0,2.0,1.0,260.0,170.0,2016.0,10,-37.8671,144.9001,6,6380.0
305,1583,4,0,2440000.0,1,222,736295,8.0,9,4.0,3.0,3.0,500.0,278.0,2005.0,10,-37.8638,144.8798,6,6380.0
305,4400,1,2,331000.0,1,251,736112,8.0,9,1.0,1.0,1.0,0.0,258.14285714285717,1993.3333333333333,10,-37.8586,144.8933,6,6380.0
306,8859,2,1,500000.0,4,239,736210,8.9,9,2.0,1.0,1.0,53.0,238.28571428571428,1981.6666666666667,10,-37.8563,144.8782,6,802.0
306,8801,2,2,400000.0,3,51,736245,8.9,9,2.0,1.0,1.0,0.0,218.42857142857144,1970.0,10,-37.8564,144.8864,6,802.0
306,8125,5,0,1410000.0,3,222,736245,8.9,9,5.0,2.0,5.0,680.0,198.57142857142856,1973.0,10,-37.8561,144.8859,6,802.0
306,1178,1,2,285000.0,1,251,736217,8.9,9,1.0,1.0,1.0,0.0,178.71428571428572,1976.0,10,-37.8571,144.8841,6,802.0
306,12606,2,2,460000.0,3,251,736399,8.9,9,2.0,1.0,1.0,0.0,158.85714285714286,1979.0,10,-37.8573,144.8854,6,802.0
306,6799,4,0,881000.0,3,222,736189,8.9,9,4.0,1.0,3.0,468.0,139.0,1969.5,10,-37.8559,144.8785,6,802.0
306,2044,2,2,380000.0,0,85,736133,8.9,9,2.0,1.0,1.0,0.0,64.0,1960.0,10,-37.8564,144.8864,6,802.0
306,6179,4,0,1440000.0,3,251,736287,8.9,9,4.0,3.0,4.0,672.0,297.0,1965.0,10,-37.8536,144.8734,6,802.0
306,2442,2,2,367500.0,1,222,736231,8.9,9,2.0,1.0,1.0,0.0,61.0,1970.0,10,-37.8571,144.8841,6,802.0
306,3701,3,0,1225000.0,3,194,736295,8.9,9,3.0,1.0,1.0,311.0,126.0,1920.0,10,-37.8546,144.8762,6,802.0
307,5203,2,2,580000.0,4,106,736210,5.1,141,2.0,2.0,1.0,0.0,78.0,2012.0,26,-37.8558,144.9903,5,4380.0
307,10605,3,0,1850000.0,4,135,736301,5.1,141,3.0,1.0,2.0,361.0,100.0,1973.0,27,-37.8546,144.9865,5,4380.0
307,346,3,2,825000.0,1,135,736301,5.1,141,3.0,1.0,1.0,0.0,122.0,1934.0,27,-37.8565,144.998,5,4380.0
307,7929,3,0,2302000.0,1,135,736392,5.1,141,3.0,1.0,4.0,440.0,144.0,1895.0,27,-37.8528,144.9994,5,4380.0
307,10535,2,0,1045000.0,1,135,736392,5.1,141,2.0,1.0,2.0,118.0,121.0,1993.0,27,-37.855,144.9961,5,4380.0
307,8350,4,0,2050000.0,0,135,736392,5.1,141,4.0,2.0,1.0,321.0,98.0,1966.5,27,-37.8559,144.9948,5,4380.0
307,819,2,2,611000.0,1,94,736392,5.1,141,2.0,1.0,1.0,598.0,75.0,1940.0,27,-37.8564,144.9971,5,4380.0
307,11070,2,2,600000.0,1,260,736182,5.1,141,2.0,1.0,1.0,1043.0,83.5,1935.0,27,-37.8581,144.9972,5,4380.0
307,8685,2,2,800000.0,1,73,736091,5.1,141,2.0,1.0,1.0,0.0,92.0,1930.0,26,-37.8577,145.0002,5,4380.0
307,3554,1,2,275000.0,4,82,736091,5.1,141,1.0,1.0,1.0,0.0,44.0,1970.0,26,-37.8564,145.0016,5,4380.0
307,7737,2,0,1325000.0,1,135,736275,5.1,141,2.0,1.0,0.0,153.0,95.5,1985.0,27,-37.8535,144.9952,5,4380.0
307,12311,3,0,1540000.0,1,23,736275,5.1,141,3.0,2.0,1.0,138.0,147.0,2000.0,27,-37.8556,144.995,5,4380.0
307,1763,3,0,1370000.0,1,176,736217,5.1,141,3.0,1.0,2.0,317.0,112.0,1900.0,26,-37.856,144.9891,5,4380.0
307,11163,1,2,372000.0,1,73,736308,5.1,141,1.0,1.0,1.0,0.0,90.0,1970.0,27,-37.8574,145.0,5,4380.0
307,13150,1,2,412500.0,1,19,736308,5.1,141,1.0,1.0,1.0,0.0,68.0,1972.0,27,-37.8533,144.9986,5,4380.0
307,11014,1,2,452000.0,1,135,736371,5.1,141,1.0,1.0,1.0,0.0,46.0,1974.0,27,-37.8568,145.0004,5,4380.0
307,2407,2,2,450000.0,0,260,736189,5.1,141,2.0,1.0,1.0,1057.0,47.0,1992.0,27,-37.8552,145.0005,5,4380.0
307,1340,1,2,300000.0,4,196,736252,5.1,141,1.0,1.0,1.0,0.0,48.0,2010.0,26,-37.8584,144.9994,5,4380.0
307,8677,2,2,520000.0,0,23,736252,5.1,141,2.0,1.0,1.0,0.0,49.0,2008.3333333333333,27,-37.8573,144.9987,5,4380.0
307,11091,2,2,650000.0,1,227,736161,5.1,141,2.0,2.0,1.0,0.0,50.0,2006.6666666666667,26,-37.8554,144.9982,5,4380.0
307,11960,1,2,501000.0,0,161,736161,5.1,141,1.0,1.0,1.0,0.0,51.0,2005.0,26,-37.8571,144.9979,5,4380.0
307,710,2,2,380000.0,4,260,736161,5.1,141,2.0,1.0,1.0,0.0,71.0,1970.0,26,-37.8555,145.0018,5,4380.0
307,6933,2,0,1177000.0,0,135,736406,5.1,141,2.0,2.0,2.0,521.0,122.0,2000.0,27,-37.8543,144.9939,5,4380.0
307,4085,4,0,1605000.0,1,23,736406,5.1,141,4.0,1.0,1.0,230.0,102.5,1985.0,27,-37.8549,144.9948,5,4380.0
307,1143,2,2,600000.0,1,23,736133,5.1,141,2.0,1.0,1.0,0.0,83.0,1970.0,26,-37.8559,144.999,5,4380.0
307,10213,2,0,1500000.0,1,106,736287,5.1,141,2.0,1.0,2.0,0.0,96.0,1928.0,27,-37.8518,144.9868,5,4380.0
307,602,3,2,830000.0,1,260,736287,5.1,141,3.0,2.0,2.0,0.0,112.0,2000.0,27,-37.8526,144.9977,5,4380.0
307,9548,2,2,1200000.0,3,106,736287,5.1,141,2.0,2.0,1.0,0.0,111.0,2007.0,26,-37.8563,144.9916,5,4380.0
307,11889,1,2,300000.0,4,19,736287,5.1,141,1.0,1.0,1.0,705.0,107.25,1992.3333333333333,27,-37.8556,144.9977,5,4380.0
307,11080,1,2,400000.0,4,260,736106,5.1,141,1.0,1.0,1.0,706.0,103.5,1977.6666666666667,26,-37.8556,144.9977,5,4380.0
307,1656,2,2,623000.0,1,19,736198,5.1,141,2.0,1.0,1.0,0.0,99.75,1963.0,26,-37.8572,144.9974,5,4380.0
307,7193,2,2,600000.0,3,260,736231,5.1,141,2.0,1.0,1.0,1452.0,96.0,1970.0,27,-37.8554,145.0018,5,4380.0
307,9449,2,0,1325000.0,0,135,736385,5.1,141,2.0,1.0,0.0,140.0,93.0,1970.0,26,-37.8547,144.9959,5,4380.0
307,2045,2,2,518000.0,1,260,736171,5.1,141,2.0,1.0,1.0,0.0,90.0,1970.0,26,-37.8533,144.9881,5,4380.0
307,10249,3,0,2368000.0,1,135,736142,5.1,141,3.0,2.0,1.0,322.0,87.0,1970.0,27,-37.8547,144.9995,5,4380.0
307,8487,2,0,1350000.0,1,111,736295,5.1,141,2.0,1.0,2.0,181.0,84.0,1992.0,27,-37.8549,145.0006,5,4380.0
307,5555,2,2,650000.0,4,140,736112,5.1,141,2.0,1.0,1.0,0.0,81.0,2014.0,26,-37.8574,145.0006,5,4380.0
307,520,3,0,1200000.0,1,23,736112,5.1,141,3.0,1.0,1.0,116.0,78.0,1999.3333333333333,27,-37.8533,144.9913,5,4380.0
307,3925,3,0,1320000.0,1,106,736112,5.1,141,3.0,1.0,0.0,365.0,75.0,1984.6666666666667,26,-37.8554,145.0001,5,4380.0
307,12544,2,2,580000.0,1,23,736112,5.1,141,2.0,1.0,1.0,0.0,72.0,1970.0,27,-37.8565,145.0011,5,4380.0
307,10079,2,2,555000.0,0,111,736204,5.1,141,2.0,1.0,1.0,0.0,69.0,1990.0,26,-37.8585,145.0004,5,4380.0
307,12539,2,2,474000.0,1,19,736204,5.1,141,2.0,1.0,1.0,0.0,66.0,1985.0,26,-37.8552,145.0005,5,4380.0
307,7550,2,0,1350000.0,1,106,736204,5.1,141,2.0,1.0,1.0,157.0,101.0,1900.0,26,-37.8522,144.986,5,4380.0
307,12236,3,0,1910000.0,1,135,736204,5.1,141,3.0,3.0,1.0,143.0,89.0,1890.0,27,-37.8525,144.9881,5,4380.0
311,1590,4,0,700000.0,1,16,736210,15.0,68,4.0,1.0,1.0,530.0,163.0,1940.0,0,-37.7251,145.1053,2,1369.0
311,12451,4,0,915000.0,1,16,736392,15.0,68,4.0,3.0,1.0,531.0,237.0,1990.0,0,-37.7198,145.1034,2,1369.0
311,11992,3,0,810000.0,1,29,736308,15.0,68,3.0,2.0,2.0,568.0,173.0,1975.0,0,-37.7216,145.1066,2,1369.0
311,6208,3,0,753000.0,1,16,736371,15.0,68,3.0,2.0,1.0,536.0,154.0,1975.0,0,-37.7233,145.1045,2,1369.0
311,7921,3,0,602500.0,1,196,736189,15.0,68,3.0,2.0,2.0,586.0,140.0,1970.0,0,-37.7279,145.1017,2,1369.0
311,8466,3,0,742000.0,1,16,736252,15.0,68,3.0,1.0,1.0,614.0,117.0,1978.0,0,-37.7305,145.08100000000005,2,1369.0
311,8060,4,0,953000.0,1,73,736252,15.0,68,4.0,2.0,2.0,551.0,150.0,1997.0,0,-37.7302,145.0883,2,1369.0
311,9902,4,0,840000.0,1,16,736161,15.0,68,4.0,2.0,2.0,761.0,139.5,1970.0,0,-37.7218,145.108,2,1369.0
311,4140,3,0,650000.0,1,260,736224,15.0,68,3.0,1.0,1.0,706.0,129.0,1970.0,0,-37.731,145.0811,2,1369.0
311,7925,4,0,793000.0,1,16,736406,15.0,68,4.0,2.0,1.0,592.0,142.5,1980.5,0,-37.728,145.1017,2,1369.0
311,8562,3,0,731000.0,1,260,736133,15.0,68,3.0,2.0,2.0,566.0,156.0,1991.0,0,-37.7195,145.1034,2,1369.0
311,9825,3,0,710000.0,1,146,736287,15.0,68,3.0,1.0,1.0,616.0,115.0,1960.0,0,-37.7306,145.0854,2,1369.0
311,6072,3,0,720000.0,1,29,736231,15.0,68,4.0,2.0,4.0,535.0,154.0,1969.0,0,-37.7225,145.1037,2,1369.0
311,9789,3,0,720000.0,1,16,736385,15.0,68,3.0,2.0,2.0,555.0,193.0,1978.0,0,-37.7214,145.1034,2,1369.0
311,6289,3,0,936000.0,1,29,736171,15.0,68,3.0,2.0,2.0,587.0,232.0,1994.0,0,-37.72,145.1014,2,1369.0
311,3474,3,0,800000.0,1,60,736295,15.0,68,3.0,2.0,2.0,660.0,177.0,1986.0,0,-37.7285,145.0845,2,1369.0
311,9767,3,0,721000.0,1,16,736204,15.0,68,3.0,1.0,1.0,687.0,122.0,1978.0,0,-37.7303,145.0823,2,1369.0
313,2229,3,0,1000000.0,1,104,736210,7.0,7,3.0,2.0,1.0,448.0,147.0,1940.0,16,-37.8228,144.8799,6,6543.0
313,10956,2,0,890000.0,3,239,736210,7.0,7,3.0,1.0,2.0,471.0,103.0,1950.0,16,-37.8149,144.8707,6,6543.0
313,9042,2,0,760000.0,3,104,736210,7.0,7,2.0,1.0,1.0,134.0,104.0,1930.0,16,-37.8176,144.8911,6,6543.0
313,12751,3,0,1165000.0,1,239,736210,7.0,7,3.0,1.0,0.0,191.0,105.0,1910.0,16,-37.8175,144.8879,6,6543.0
313,8494,4,0,1550000.0,1,239,736301,7.0,7,4.0,2.0,2.0,427.0,233.0,2010.0,16,-37.8187,144.8771,6,6543.0
313,11964,3,0,770000.0,4,104,736301,7.0,7,3.0,1.0,2.0,323.0,139.0,1960.0,16,-37.8108,144.8899,6,6543.0
313,3328,3,0,871000.0,1,104,736301,7.0,7,3.0,2.0,2.0,428.0,100.0,1965.0,16,-37.8167,144.8965,6,6543.0
313,444,3,0,780000.0,1,239,736301,7.0,7,3.0,2.0,2.0,213.0,120.0,2004.0,16,-37.8175,144.8964,6,6543.0
313,7094,2,1,650000.0,4,104,736301,7.0,7,2.0,1.0,1.0,0.0,2.0,1980.0,16,-37.8113,144.8955,6,6543.0
313,9163,3,0,770000.0,3,104,736301,7.0,7,2.0,1.0,1.0,138.0,82.0,1890.0,16,-37.82,144.891,6,6543.0
313,6543,2,0,890000.0,1,260,735998,7.0,7,2.0,1.0,0.0,166.0,123.33333333333334,1920.0,16,-37.8209,144.8913,6,6543.0
313,11193,3,0,960000.0,1,222,736392,7.0,7,3.0,1.0,1.0,503.0,164.66666666666669,1965.5,16,-37.8159,144.8626,6,6543.0
313,12187,4,0,1235000.0,3,104,736392,7.0,7,4.0,2.0,2.0,244.0,206.0,2011.0,16,-37.8139,144.8741,6,6543.0
313,3385,3,1,670000.0,0,104,736392,7.0,7,3.0,2.0,2.0,152.0,172.33333333333334,1977.3333333333333,16,-37.8228,144.8833,6,6543.0
313,270,2,0,960000.0,1,239,736392,7.0,7,2.0,2.0,1.0,159.0,138.66666666666669,1943.6666666666667,16,-37.8154,144.8917,6,6543.0
313,9885,2,0,1000000.0,4,239,736392,7.0,7,2.0,1.0,1.0,220.0,105.0,1910.0,16,-37.8115,144.8875,6,6543.0
313,2345,2,0,710000.0,1,46,736392,7.0,7,2.0,1.0,0.0,164.0,138.0,1915.0,16,-37.8198,144.8839,6,6543.0
313,1400,3,0,1320000.0,1,104,736392,7.0,7,3.0,2.0,2.0,473.0,171.0,1920.0,16,-37.8217,144.8842,6,6543.0
313,2364,3,0,1100000.0,4,239,736392,7.0,7,3.0,2.0,0.0,214.0,129.0,1910.0,16,-37.8175,144.8929,6,6543.0
313,11967,2,2,782000.0,1,260,736392,7.0,7,2.0,1.0,1.0,1555.0,92.0,2013.0,16,-37.8156,144.8943,6,6543.0
313,7916,3,0,931000.0,1,67,736392,7.0,7,3.0,1.0,1.0,442.0,100.5,2013.0,16,-37.8182,144.8727,6,6543.0
313,10818,3,0,910000.0,1,239,736119,7.0,7,3.0,3.0,2.0,197.0,109.0,2013.0,16,-37.8197,144.8875,6,6543.0
313,4078,2,0,796000.0,3,104,736119,7.0,7,2.0,1.0,1.0,188.0,104.5,1946.5,16,-37.8184,144.8809,6,6543.0
313,6700,2,0,856000.0,1,85,736119,7.0,7,2.0,1.0,1.0,261.0,100.0,1880.0,16,-37.8157,144.887,6,6543.0
313,9006,3,0,670000.0,4,239,736119,7.0,7,3.0,1.0,1.0,477.0,120.0,1960.0,16,-37.8186,144.8736,6,6543.0
313,5987,4,0,706000.0,1,104,736119,7.0,7,2.0,1.0,0.0,165.0,93.0,1900.0,16,-37.819,144.895,6,6543.0
313,1225,3,0,1050000.0,1,260,736119,7.0,7,2.0,2.0,1.0,462.0,132.0,1960.0,16,-37.8128,144.8695,6,6543.0
313,771,2,2,410000.0,0,260,736182,7.0,7,2.0,0.0,0.0,0.0,151.5,1937.5,16,-37.8129,144.8952,6,6543.0
313,7522,4,0,1320000.0,3,239,736091,7.0,7,4.0,2.0,1.0,319.0,171.0,1915.0,16,-37.8197,144.8957,6,6543.0
313,6296,3,0,1414000.0,1,104,736275,7.0,7,3.0,2.0,2.0,230.0,171.5,1900.0,16,-37.8124,144.8875,6,6543.0
313,9563,5,0,1815000.0,1,239,736245,7.0,7,5.0,2.0,2.0,644.0,172.0,1890.0,16,-37.8102,144.8857,6,6543.0
313,4926,2,0,630000.0,0,104,736245,7.0,7,2.0,1.0,1.0,148.0,79.0,2003.0,16,-37.821999999999996,144.89,6,6543.0
313,10266,4,0,1870000.0,1,222,736245,7.0,7,4.0,1.0,3.0,766.0,167.0,1968.0,16,-37.8126,144.8905,6,6543.0
313,11213,4,0,1785000.0,1,239,736217,7.0,7,4.0,2.0,2.0,640.0,154.33333333333334,1969.0,16,-37.8104,144.8867,6,6543.0
313,6924,2,2,330000.0,4,104,736217,7.0,7,2.0,1.0,1.0,0.0,141.66666666666666,1970.0,16,-37.8133,144.8865,6,6543.0
313,9398,3,0,1930000.0,1,104,736308,7.0,7,3.0,1.0,4.0,902.0,129.0,1920.0,16,-37.8153,144.8796,6,6543.0
313,3684,3,0,1035000.0,1,104,736371,7.0,7,3.0,1.0,2.0,289.0,106.0,1962.0,16,-37.8143,144.8865,6,6543.0
313,2110,1,2,510000.0,3,260,736371,7.0,7,1.0,1.0,2.0,0.0,83.0,2004.0,16,-37.8173,144.894,6,6543.0
313,13145,2,2,381000.0,0,104,736371,7.0,7,2.0,1.0,1.0,0.0,65.0,1960.0,16,-37.8128,144.8953,6,6543.0
313,1741,3,1,1040000.0,1,222,736280,7.0,7,2.0,2.0,0.0,352.0,152.0,2016.0,16,-37.8164,144.8869,6,6543.0
313,10366,3,0,1419000.0,3,104,736280,7.0,7,3.0,1.0,2.0,270.0,129.0,1920.0,16,-37.8148,144.8884,6,6543.0
313,11360,3,0,1050000.0,1,239,736280,7.0,7,3.0,1.0,2.0,442.0,106.0,1940.0,16,-37.8201,144.872,6,6543.0
313,2110,1,0,470000.0,0,104,736280,7.0,7,1.0,1.0,2.0,0.0,83.0,2004.0,16,-37.8173,144.894,6,6543.0
313,6454,3,0,850000.0,1,104,736189,7.0,7,3.0,1.0,1.0,444.0,77.5,1977.0,16,-37.8193,144.8753,6,6543.0
313,11864,2,2,501344.0,3,222,736189,7.0,7,2.0,1.0,1.0,0.0,72.0,1950.0,16,-37.8106,144.8957,6,6543.0
313,13044,3,0,796000.0,1,85,736098,7.0,7,3.0,1.0,1.0,464.0,120.0,1960.0,16,-37.8151,144.8638,6,6543.0
313,6232,3,0,1217500.0,0,85,736252,7.0,7,3.0,3.0,1.0,217.0,118.66666666666667,2016.0,16,-37.8188,144.8884,6,6543.0
313,4080,2,0,610000.0,3,104,736252,7.0,7,2.0,0.0,0.0,94.0,117.33333333333333,1978.0,16,-37.815,144.8827,6,6543.0
313,11385,3,0,1055000.0,1,260,736070,7.0,7,3.0,1.0,3.0,670.0,116.0,1940.0,16,-37.8134,144.8745,6,6543.0
313,8710,3,1,620000.0,4,264,736070,7.0,7,3.0,3.0,1.0,0.0,141.0,2014.0,16,-37.8194,144.8826,6,6543.0
313,1800,4,0,660000.0,0,222,736070,7.0,7,4.0,1.0,2.0,360.0,109.66666666666667,1910.0,16,-37.8212,144.8887,6,6543.0
313,7922,3,0,681000.0,1,222,736070,7.0,7,2.0,1.0,1.0,446.0,78.33333333333334,1940.0,16,-37.8183,144.8666,6,6543.0
313,10181,1,2,345000.0,1,263,736070,7.0,7,1.0,1.0,1.0,0.0,47.0,1970.0,16,-37.8111,144.887,6,6543.0
313,6015,3,0,950000.0,3,239,736070,7.0,7,3.0,1.0,2.0,240.0,84.0,1880.0,16,-37.8202,144.8896,6,6543.0
313,13019,3,0,955000.0,1,106,736070,7.0,7,3.0,1.0,1.0,202.0,102.25,1885.0,16,-37.8196,144.8839,6,6543.0
313,1582,2,0,822000.0,1,222,736070,7.0,7,2.0,1.0,3.0,539.0,120.5,1890.0,16,-37.8152,144.8703,6,6543.0
313,12012,2,0,760000.0,1,104,736161,7.0,7,3.0,1.0,1.0,472.0,138.75,1895.0,16,-37.824,144.8805,6,6543.0
313,6508,4,0,1200000.0,1,239,736161,7.0,7,4.0,2.0,2.0,417.0,157.0,1900.0,16,-37.8197,144.8969,6,6543.0
313,10716,3,0,1005000.0,1,222,736161,7.0,7,3.0,1.0,1.0,438.0,115.0,1960.0,16,-37.8177,144.8711,6,6543.0
313,6461,3,0,600000.0,4,260,736161,7.0,7,4.0,1.0,1.0,0.0,125.0,1950.0,16,-37.8222,144.8956,6,6543.0
313,1273,1,2,381000.0,1,222,736224,7.0,7,1.0,1.0,1.0,0.0,135.0,1940.0,16,-37.8184,144.8904,6,6543.0
313,2510,4,0,1150000.0,1,260,736224,7.0,7,4.0,2.0,2.0,482.0,145.0,1930.0,16,-37.815,144.8968,6,6543.0
313,2649,3,0,1020000.0,0,104,736406,7.0,7,3.0,1.0,1.0,248.0,155.0,1920.0,16,-37.8157,144.8925,6,6543.0
313,10569,3,0,1250000.0,4,239,736406,7.0,7,3.0,2.0,1.0,249.0,165.0,1910.0,16,-37.8099,144.8859,6,6543.0
313,11809,4,0,1340000.0,4,239,736406,7.0,7,4.0,2.0,0.0,297.0,175.0,1900.0,16,-37.8108,144.888,6,6543.0
313,10385,3,0,865000.0,3,104,736133,7.0,7,3.0,1.0,1.0,189.0,87.0,1930.0,16,-37.8159,144.8795,6,6543.0
313,7935,3,0,781500.0,1,104,736133,7.0,7,2.0,1.0,2.0,341.0,132.0,1950.0,16,-37.8224,144.8818,6,6543.0
313,2987,4,0,1401000.0,1,239,736287,7.0,7,4.0,1.0,1.0,306.0,133.0,1910.0,16,-37.8102,144.8885,6,6543.0
313,4701,2,0,630000.0,1,104,736287,7.0,7,2.0,2.0,2.0,168.0,121.0,2000.0,16,-37.8225,144.8814,6,6543.0
313,2206,5,0,1137500.0,1,260,736106,7.0,7,2.0,3.0,4.0,446.0,244.0,1950.0,16,-37.8146,144.8692,6,6543.0
313,4028,4,0,925000.0,1,260,736198,7.0,7,4.0,1.0,1.0,288.0,194.66666666666666,1936.6666666666667,16,-37.8202,144.88299999999995,6,6543.0
313,3683,3,0,745000.0,1,260,736077,7.0,7,2.0,1.0,1.0,325.0,145.33333333333331,1923.3333333333333,16,-37.8195,144.8973,6,6543.0
313,4198,4,0,1158000.0,1,104,736077,7.0,7,4.0,1.0,3.0,411.0,96.0,1910.0,16,-37.8117,144.8873,6,6543.0
313,10339,3,0,867000.0,1,192,736077,7.0,7,3.0,1.0,1.0,195.0,134.5,1958.0,16,-37.8198,144.8904,6,6543.0
313,13077,3,0,955000.0,1,239,736231,7.0,7,3.0,2.0,2.0,206.0,173.0,2006.0,16,-37.8127,144.8965,6,6543.0
313,6732,3,0,1081000.0,3,239,736231,7.0,7,3.0,1.0,1.0,448.0,104.0,1940.0,16,-37.8171,144.8753,6,6543.0
313,9419,3,0,725000.0,1,222,736231,7.0,7,3.0,1.0,5.0,558.0,128.0,1940.0,16,-37.8119,144.868,6,6543.0
313,9270,2,0,767000.0,1,104,736385,7.0,7,2.0,1.0,0.0,128.0,80.0,1920.0,16,-37.8179,144.8908,6,6543.0
313,9197,2,0,951000.0,1,222,736385,7.0,7,2.0,1.0,3.0,486.0,112.75,1944.0,16,-37.8214,144.8796,6,6543.0
313,2602,4,0,1028000.0,1,239,736385,7.0,7,4.0,2.0,2.0,431.0,145.5,1968.0,16,-37.8186,144.8764,6,6543.0
313,1733,2,0,740000.0,1,239,736385,7.0,7,2.0,1.0,0.0,261.0,178.25,1992.0,16,-37.8209,144.8896,6,6543.0
313,5027,3,0,1450000.0,1,239,736385,7.0,7,3.0,2.0,2.0,542.0,211.0,2016.0,16,-37.811,144.8844,6,6543.0
313,5670,3,0,1430000.0,3,239,736385,7.0,7,3.0,3.0,2.0,386.0,172.0,1940.0,16,-37.816,144.8936,6,6543.0
313,8265,3,0,1275000.0,3,239,736385,7.0,7,3.0,1.0,2.0,229.0,128.0,1910.0,16,-37.8172,144.8919,6,6543.0
313,2103,4,0,1606000.0,3,104,736171,7.0,7,4.0,2.0,3.0,455.0,178.0,1890.0,16,-37.8177,144.8839,6,6543.0
313,12140,4,0,970000.0,0,239,736142,7.0,7,3.0,1.0,2.0,664.0,146.0,1960.0,16,-37.8172,144.8676,6,6543.0
313,8222,2,0,780000.0,1,99,736142,7.0,7,2.0,1.0,1.0,435.0,114.0,1950.0,16,-37.8223,144.8779,6,6543.0
313,12201,3,0,670000.0,0,23,736142,7.0,7,3.0,1.0,1.0,463.0,119.0,1950.0,16,-37.8137,144.8636,6,6543.0
313,9542,3,0,908000.0,1,260,736142,7.0,7,3.0,2.0,0.0,105.0,131.5,1900.0,16,-37.8191,144.8909,6,6543.0
313,5628,3,0,1380000.0,1,239,736295,7.0,7,3.0,2.0,2.0,235.0,144.0,1910.0,16,-37.815,144.8928,6,6543.0
313,9884,3,0,966000.0,1,102,736295,7.0,7,3.0,2.0,2.0,456.0,104.5,1970.0,16,-37.823,144.8768,6,6543.0
313,7255,2,2,480500.0,3,104,736295,7.0,7,2.0,1.0,1.0,0.0,65.0,1970.0,16,-37.8182,144.8846,6,6543.0
313,8595,4,0,1520000.0,4,104,736295,7.0,7,4.0,2.0,0.0,261.0,160.0,1910.0,16,-37.8123,144.8888,6,6543.0
313,3759,3,0,845000.0,1,104,736295,7.0,7,3.0,1.0,2.0,494.0,186.5,1920.0,16,-37.8234,144.8742,6,6543.0
