V1_0,V1_1,V1_2,V1_3,V2,V3_0,V3_1,V3_2,V3_3,V3_4,V4_0,V4_1,V4_2,V4_3,V4_4,V4_5,V4_6,V4_7,V4_8,V4_9,V5,V6_0,V6_1,V6_2,V6_3,V6_4,V7_0,V7_1,V7_2,V7_3,V7_4,V8,V9_0,V9_1,V9_2,V9_3,V10_0,V10_1,V10_2,V11,V12_0,V12_1,V12_2,V12_3,V13,V14_0,V14_1,V14_2,V15_0,V15_1,V15_2,V16,V17_0,V17_1,V17_2,V17_3,V18,V19,V20
0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1478,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,22,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3149,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,1,0,0,22,1,0,0,1,0,0,1,0,0,0,1,1,0,1
0,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4210,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,26,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2507,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,4,0,1,0,0,51,0,1,0,1,0,0,1,0,0,1,0,1,0,1
0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2141,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,1,0,0,35,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,866,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,1,0,2,0,0,1,0,25,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1544,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,42,0,1,0,0,1,0,3,0,0,1,0,2,0,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1823,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,2,0,0,0,1,30,0,0,1,0,1,0,1,1,0,0,0,2,0,1
1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14555,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0,1,1,1
1,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2767,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,1,61,1,0,0,0,0,1,2,0,0,1,0,1,0,1
0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1291,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,2,1,0,0,0,35,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,1,0,0,0,39,0,1,0,0,1,0,1,0,0,0,1,2,0,1
0,1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,915,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,2,0,0,0,1,29,1,0,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1595,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,2,1,0,0,0,51,0,1,0,0,1,0,1,0,0,0,1,2,0,1
0,1,0,0,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4605,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,1,0,0,24,0,1,0,1,0,0,2,0,0,0,1,2,0,1
0,0,0,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1185,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,0,27,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3447,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,3,0,0,1,0,35,0,1,0,0,1,0,1,0,0,1,0,2,0,1
0,0,0,1,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1258,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,25,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,717,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,1,0,52,0,1,0,0,1,0,3,0,0,0,1,1,0,1
0,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1204,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,1,0,1,0,0,35,1,0,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1925,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,26,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,433,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,4,0,0,1,0,22,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,666,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,4,0,0,1,0,39,0,1,0,0,1,0,2,0,0,1,0,1,1,1
0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2251,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,46,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2150,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,2,0,1,0,0,24,1,0,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4151,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,3,1,0,0,0,35,0,1,0,0,1,0,2,0,0,0,1,1,0,1
1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2030,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,24,0,1,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7418,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,27,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2684,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,1,0,35,0,1,0,0,1,0,2,0,0,1,0,1,0,1
0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2149,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,1,0,0,29,0,1,0,1,0,0,1,0,0,0,1,1,0,1
0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3812,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,23,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,4,0,0,1,0,57,0,1,0,0,1,0,3,0,0,1,0,1,0,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1657,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,27,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1603,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,4,0,0,0,1,55,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5302,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,4,0,1,0,0,36,0,1,0,1,0,0,3,1,0,0,0,1,1,1
0,0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2748,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,4,0,1,0,0,57,1,0,0,1,0,0,3,0,0,1,0,1,0,1
0,0,0,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1231,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,0,1,0,32,0,1,0,0,1,0,2,0,0,1,0,2,0,0
1,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,802,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,3,0,0,0,1,37,0,1,0,0,1,0,1,0,0,0,1,2,0,1
0,0,0,1,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6304,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,1,0,36,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1533,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,3,0,0,0,1,38,0,0,1,0,1,0,1,0,0,0,1,1,1,1
0,1,0,0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8978,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,4,1,0,0,0,45,0,1,0,0,1,0,1,1,0,0,0,1,1,0
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,999,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,2,0,0,0,1,25,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2662,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,3,1,0,0,0,32,0,1,0,0,1,0,1,0,0,0,1,1,0,0
0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1402,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,4,0,0,0,1,37,0,1,0,0,0,1,1,0,0,0,1,1,1,1
1,0,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12169,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,0,0,4,0,1,0,0,36,0,1,0,1,0,0,1,1,0,0,0,1,1,1
1,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3060,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,4,0,0,1,0,28,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11998,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,34,0,1,0,0,1,0,1,0,0,1,0,1,1,1
0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2697,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,32,0,1,0,0,1,0,1,0,0,0,1,2,0,1
0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,26,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1262,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,4,1,0,0,0,49,0,1,0,0,1,0,1,0,0,1,0,1,1,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4611,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,32,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1901,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,4,0,0,0,1,29,0,1,0,0,0,1,1,1,0,0,0,1,1,1
0,0,0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3368,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,1,0,0,23,0,1,0,0,0,1,2,0,0,0,1,1,1,1
0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1574,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,1,0,50,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1445,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,4,0,0,0,1,49,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1520,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,4,1,0,0,0,63,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3878,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,2,0,0,0,1,37,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,1,0,0,47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10722,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,35,0,1,0,0,1,0,1,0,0,1,0,1,1,1
0,1,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4788,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,3,1,0,0,0,26,0,1,0,0,1,0,1,0,0,0,1,2,0,1
1,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7582,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,4,0,1,0,0,31,0,1,0,1,0,0,1,1,0,0,0,1,1,1
1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1092,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,4,0,0,1,0,49,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1024,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,4,0,0,1,0,48,0,0,1,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1076,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,1,0,26,0,1,0,0,1,0,1,0,0,0,1,1,1,0
1,0,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9398,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,0,0,0,1,28,0,1,0,0,0,1,1,1,0,0,0,1,1,1
0,1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6419,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,4,0,1,0,0,44,0,1,0,1,0,0,2,1,0,0,0,2,1,1
0,0,1,0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4796,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,0,56,0,1,0,1,0,0,1,0,0,0,1,1,0,1
0,0,0,1,48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7629,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,1,46,1,0,0,0,1,0,2,1,0,0,0,2,0,1
1,0,0,0,48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9960,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,26,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4675,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,20,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,0,0,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1287,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,1,0,0,2,1,0,0,0,45,0,1,0,0,1,0,1,0,0,1,0,1,0,0
0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2515,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,4,0,0,1,0,43,0,1,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2745,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,1,32,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,672,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,0,0,1,0,54,0,1,0,0,1,0,1,0,1,0,0,1,1,1
1,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3804,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,1,42,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,1,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1344,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,2,0,0,1,0,37,1,0,0,0,1,0,2,0,0,1,0,2,0,1
0,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1038,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,3,1,0,0,0,49,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10127,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,1,0,0,44,1,0,0,1,0,0,1,0,0,0,1,1,0,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1543,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,1,0,33,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4811,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,4,1,0,0,0,24,0,0,1,0,0,1,1,0,0,1,0,1,0,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,727,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,3,0,1,0,0,33,0,1,0,0,1,0,1,0,0,1,0,1,1,1
1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1237,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,4,0,0,1,0,24,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,276,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,1,0,22,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5381,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,4,0,1,0,0,40,1,0,0,1,0,0,1,0,1,0,0,1,1,1
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5511,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,1,25,0,0,1,0,1,0,1,0,0,0,1,1,0,1
0,0,1,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3749,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,4,0,0,0,1,26,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,685,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,1,25,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1494,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,29,0,1,0,0,1,0,1,0,0,1,0,2,0,0
0,1,0,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2746,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,31,1,0,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,708,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,3,1,0,0,0,38,0,1,0,0,1,0,1,0,0,1,0,2,0,1
1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4351,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,48,0,1,0,0,1,0,1,0,0,1,0,1,1,1
0,0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,701,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,32,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3643,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4,1,0,0,0,27,0,1,0,0,1,0,2,0,0,1,0,1,0,1
1,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4249,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,2,0,0,0,1,28,0,1,0,0,1,0,2,1,0,0,0,1,0,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1938,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,3,1,0,0,0,32,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2910,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,34,0,1,0,1,0,0,1,1,0,0,0,1,1,1
0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2659,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,28,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1028,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,3,0,0,1,0,36,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3398,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,0,0,1,0,39,0,1,0,0,1,0,2,0,0,1,0,1,0,0
0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5801,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,4,1,0,0,0,49,0,1,0,0,0,1,1,0,0,0,1,1,1,1
0,0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1525,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,1,3,0,0,0,1,34,0,1,0,0,1,0,1,0,0,0,1,2,1,1
0,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4473,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,2,0,0,0,1,31,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1068,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,28,0,1,0,0,1,0,1,0,0,0,1,2,0,1
0,1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6615,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,4,0,1,0,0,75,0,1,0,1,0,0,2,1,0,0,0,1,1,1
0,0,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1864,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,2,0,0,1,0,30,0,1,0,0,1,0,2,0,0,0,1,1,0,1
1,0,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7408,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,2,1,0,0,0,24,0,1,0,0,1,0,1,1,0,0,0,1,0,1
0,0,0,1,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11590,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,1,2,0,0,1,0,1,0,1
0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4110,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,1,0,0,23,1,0,0,0,0,1,2,0,0,0,1,2,0,1
0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3384,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,1,0,44,0,1,0,0,0,1,1,1,0,0,0,1,1,1
1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2101,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,4,1,0,0,0,23,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,1,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,1,2,0,0,0,1,24,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4169,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,4,1,0,0,0,28,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1521,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,0,1,31,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5743,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,4,0,1,0,0,24,0,1,0,1,0,0,2,0,0,0,1,1,1,1
0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3599,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,26,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3213,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,1,0,25,0,1,0,0,0,1,1,0,0,0,1,1,0,1
